Cycle,FEC_ID,Cand_ID,Name,Party,District,Dist_curr,Curr_Cand,Cycle_cand,CRPICO,Receip_cd,No_pacs
2018, S2FL00367 , N00034752 , Paiboon Sunthonchart Jr. (3) , 3 , FLS2 ,      ,   ,   ,   , 3N ,   
2018, S2GA00118 , N00002685 , Saxby Chambliss (R) , R , GAS1 ,      ,   ,   ,   , RN ,   
2018, S2HI00114 , N00033707 , Linda Lingle (R) , R , HIS2 ,      ,   ,   ,   , RN ,   
2018, S2IL00119 , N00024894 , James D Oberweis (R) , R , ILS1 ,      ,   ,   ,   , RN ,   
2018, S2LA00077 , N00025736 , Suzanne Terrell (R) , R , LAS2 ,      ,   ,   ,   , RN ,   
2018, S2MA00139 , N00033261 , Setti Warren (D) , D , MAS1 ,      ,   ,   ,   , DN ,   
2018, S2MA00188 , N00034462 , Eno Mondesir (D) , D , MAS1 ,      ,   ,   ,   , DN ,   
2018, S2MD00396 , N00029524 , Robert Broadus (R) , R , MD04 ,      ,   ,   ,   , RN ,   
2018, S2MD00420 , N00034193 , C Anthony Muse (D) , D , MDS1 ,      ,   ,   ,   , DN ,   
2018, S2ME00158 , N00034584 , Bruce Poliquin (R) , R , ME02 ,      ,   ,   , I , RL ,   
2018, S2MI00185 , N00030795 , Rick Wilson (R) , R , MIS2 ,      ,   ,   ,   , RN ,   
2018, S2MI00250 , N00035185 , Katherine Houston (3) , 3 , MIS2 ,      ,   ,   ,   , 3N ,   
2018, S2MN00159 , N00025842 , Jack Shepard (R) , R , MNS2 ,      ,   , Y , C , RN ,   
2018, S2MN00266 , N00034464 , Kurt Bills (R) , R , MNS2 ,      ,   ,   ,   , RN ,   
2018, S2MO00403 , N00033026 , Sarah H Steelman (R) , R , MOS2 ,      ,   ,   ,   , RN ,   
2018, S2MO00429 , N00009677 , Todd Akin (R) , R , MOS2 ,      ,   ,   , C , RN ,   
2018, S2MS00124 , N00034245 , Tom Cramer (3) , 3 , MSS2 ,      ,   ,   ,   , 3N ,   
2018, S2NC00083 , N00008071 , Elizabeth Dole (R) , R , NCS1 ,      ,   ,   ,   , RN ,   
2018, S2NC00091 , N00024823 , Daniel Blue Jr. (D) , D , NCS2 ,      ,   ,   ,   , DN ,   
2018, S2NC00257 , N00025670 , Sean Haugh (L) , L , NCS1 ,      ,   ,   ,   , 3N ,   
2018, S2ND00040 , N00004615 , Byron L Dorgan (D) , D , NDS1 ,      ,   ,   ,   , DN ,   
2018, S2NE00128 , N00034587 , Sharyn Elander (R) , R , NES1 ,      ,   ,   ,   , RN ,   
2018, S2NJ00080 , N00000659 , Frank Lautenberg (D) , D , NJS2 ,      ,   ,   ,   , DN ,   
2018, S2NJ00320 , N00033032 , Rome Murphy II (D) , D , PRES ,      ,   ,   ,   , DN ,   
2018, S2NJ00346 , N00033173 , Jonathan Maher (3) , 3 , NJS1 ,      ,   ,   ,   , 3N ,   
2018, S2NJ00353 , N00033713 , Gwen Diakos (D) , D , NJS1 ,      ,   ,   ,   , DN ,   
2018, S2NJ00361 , N00031632 , Joe Rullo (R) , R , NJS2 ,      ,   ,   ,   , RN ,   
2018, S2NJ00437 , N00034973 , Ken Kaplan (L) , L , NJS1 ,      ,   ,   ,   , 3N ,   
2018, S2NJ00445 , N00034991 , Inder Soni (I) , I , NJS1 ,      ,   ,   ,   , 3N ,   
2018, S2NM00062 , N00033083 , Bill English (R) , R , NMS1 ,      ,   ,   ,   , RN ,   
2018, S2NM00070 , N00006581 , Greg Sowards (R) , R , NMS1 ,      ,   ,   ,   , RN ,   
2018, S2NM00120 , N00034207 , Michael Ham (D) , D , NMS1 ,      ,   ,   ,   , DN ,   
2018, S2NY00259 , N00034365 , Wendy Long (R) , R , NYS2 ,      ,   ,   ,   , RN ,   
2018, S2NY00291 , N00034737 , Michael Dename (D) , D , NYS1 ,      ,   ,   ,   , DN ,   
2018, S2NY00309 , N00034768 , Chris Edes (L) , L , NYS1 ,      ,   ,   ,   , 3N ,   
2018, S2OH00170 , N00033174 , Josh Mandel (R) , R , OHS1 ,      ,   , Y , C , RN ,   
2018, S2OH00204 , N00033956 , Scott Rupert (I) , I , OHS1 ,      ,   ,   ,   , 3N ,   
2018, S2OH00212 , N00034208 , David W Dodt (R) , R , OHS1 ,      ,   ,   ,   , RN ,   
2018, S2OH00261 , N00034738 , Dana Lee Ewing (I) , I , OHS1 ,      ,   ,   ,   , 3N ,   
2018, S2PA00216 , N00011950 , David Christian (R) , R , PAS2 ,      ,   ,   ,   , RN ,   
2018, S2PA00232 , N00030953 , Steven D Welch (R) , R , PAS2 ,      ,   ,   ,   , RN ,   
2018, S2RI00089 , N00032877 , Dany Laporte (D) , D , RIS1 ,      ,   ,   ,   , DN ,   
2018, S2SC00079 , N00025996 , Victor Kocher (L) , L , SC05 ,      ,   ,   ,   , 3L ,   
2018, S2SC00087 , N00034436 , Harold Pavilack (D) , D , SCS1 ,      ,   ,   ,   , DN ,   
2018, S2TN00082 , N00025490 , Gary Gene Davis (D) , D , PRES ,      ,   ,   ,   , DN ,   
2018, S2TN00090 , N00025489 , Christopher G Fenner (I) , I , TNS2 ,      ,   ,   ,   , 3N ,   
2018, S2TN00223 , N00025648 , Larry R Crim (R) , R , TNS1 ,      ,   , Y , O , RN ,   
2018, S2TN00249 , N00029007 , Grover Cleveland Mullins Jr. (D) , D , TNS1 ,      ,   ,   ,   , DN ,   
2018, S2TX00361 , N00033445 , David H Dewhurst (R) , R , TXS2 ,      ,   ,   ,   , RN ,   
2018, S2TX00379 , N00033328 , Tim Day (R) , R , TXS2 ,      ,   , Y , C , RN ,   
2018, S2TX00411 , N00034247 , Craig James (R) , R , TXS2 ,      ,   ,   ,   , RN ,   
2018, S2UT00179 , N00033715 , Kevin Dee Fisk (R) , R , UTS1 ,      ,   ,   ,   , RN ,   
2018, S2UT00187 , N00033784 , William Currie Barron (U) , U , UTS1 ,      ,   ,   ,   , UN ,   
2018, S2VA00134 , N00024883 , Robert Lee (I) , I , VAS1 ,      ,   ,   ,   , 3N ,   
2018, S2VA00167 , N00033179 , Earl W Jackson Sr (R) , R , VAS1 ,      ,   , Y , C , RL ,   
2018, S2VT00136 , N00034477 , John MacGovern (R) , R , VTS1 ,      ,   ,   ,   , RN ,   
2018, S2VT00144 , N00034951 , Brooke Paige (R) , R , VT01 ,      ,   , Y , C , RN ,   
2018, S2WA00296 , N00034478 , Nancy L Travis (R) , R , WAS1 ,      ,   ,   ,   , RN ,   
2018, S2WI00193 , N00033362 , John Schiess (R) , R , WIS1 ,      ,   , Y , C , RN ,   
2018, S2WI00227 , N00033717 , Jeff Fitzgerald (R) , R , WIS1 ,      ,   ,   ,   , RN ,   
2018, S2WI00243 , N00033718 , Frank Lasee (R) , R , WI08 ,      ,   ,   ,   , RN ,   
2018, S2WI00268 , N00034470 , Eric Hovde (R) , R , WIS1 ,      ,   ,   ,   , RN ,   
2018, S2WI00276 , N00034597 , George Campbell Lucia (R) , R , WIS1 ,      ,   , Y , C , RL ,   
2018, S4AK00198 , N00035472 , John Jaramillo (R) , R , AKS1 ,      ,   ,   ,   , RN ,   
2018, S4AR00038 , N00026468 , Tom Formicola (R) , R , ARS1 ,      ,   ,   ,   , RN ,   
2018, S4CA00191 , N00006700 , Mervin Evans (D) , D , CAS1 ,      ,   ,   ,   , DN ,   
2018, S4CO00171 , N00006182 , Bob Schaffer (R) , R , COS2 ,      ,   ,   ,   , RN ,   
2018, S4CO00304 , N00027399 , Robert Greenheck (R) , R , COS1 ,      ,   ,   ,   , RN ,   
2018, S4CO00338 , N00035474 , Owen Hill (R) , R , COS2 ,      ,   ,   ,   , RN ,   
2018, S4CO00361 , N00035776 , Mark Aspiri (R) , R , COS2 ,      ,   ,   ,   , RN ,   
2018, S4CO00379 , N00035777 , Floyd Trujillo (R) , R , COS2 ,      ,   ,   ,   , RN ,   
2018, S4CT00146 , N00026747 , Jack C Orchulli (R) , R , CTS2 ,      ,   ,   ,   , RN ,   
2018, S4DE00052 , N00036740 , Carl Smink (R) , R , DES2 ,      ,   ,   ,   , RN ,   
2018, S4FL00181 , N00026047 , Gwyndolyn McClellan (R) , R , FLS2 ,      ,   ,   ,   , RN ,   
2018, S4FL00264 , N00026410 , Larry E Klayman (R) , R , FLS2 ,      ,   ,   ,   , RN ,   
2018, S4FL00272 , N00026411 , Piotr Blass (3) , 3 , PRES ,      ,   ,   ,   , 3N ,   
2018, S4GA11202 , N00028137 , John Coyne (D) , D , GAS2 ,      ,   ,   ,   , DN ,   
2018, S4GA11210 , N00002656 , Jack Kingston (R) , R , GAS1 ,      ,   ,   ,   , RN ,   
2018, S4GA11269 , N00035479 , Eugene Yu (R) , R , GA12 ,      ,   ,   , C , RL ,   
2018, S4GA11277 , N00035480 , Michelle Nunn (D) , D , GAS1 ,      ,   ,   ,   , DN ,   
2018, S4HI00144 , N00025881 , Colleen Hanabusa (D) , D , HI01 ,      ,   ,   , I , DI ,   
2018, S4HI00151 , N00036679 , Joy Jennifer Allison (3) , 3 , HIS1 ,      ,   ,   ,   , 3N ,   
2018, S4IA00020 , N00004207 , Tom Harkin (D) , D , IAS2 ,      ,   ,   ,   , DN ,   
2018, S4IA00095 , N00035481 , Matt Whitaker (R) , R , IAS2 ,      ,   ,   ,   , RN ,   
2018, S4IA00103 , N00035509 , David Young (R) , R , IA03 ,      ,   ,   , I , RL ,   
2018, S4IA00152 , N00035803 , Mark Jacobs (R) , R , IAS2 ,      ,   ,   ,   , RN ,   
2018, S4IL00362 , N00026491 , Andy Martin (R) , R , ILS2 ,      ,   ,   ,   , RN ,   
2018, S4IL00438 , N00035485 , Doug Truax (R) , R , ILS1 ,      ,   ,   ,   , RN ,   
2018, S4IL00453 , N00035657 , Kent Fitzsimmons (D) , D , ILS1 ,      ,   ,   ,   , DN ,   
2018, S4IL00479 , N00036198 , Sharon Hansen (L) , L , ILS1 ,      ,   ,   ,   , 3N ,   
2018, S4KS00150 , N00036683 , DJ Smith (R) , R , KSS2 ,      ,   ,   ,   , RN ,   
2018, S4KY00083 , N00032232 , Steve Schonberg (D) , D , KYS1 ,      ,   ,   ,   , DN ,   
2018, S4KY00091 , N00035486 , Alison Grimes (D) , D , KYS1 ,      ,   ,   ,   , DN ,   
2018, S4LA00040 , N00008038 , Chris John (D) , D , LAS2 ,      ,   ,   ,   , DN ,   
2018, S4LA00057 , N00009659 , David Vitter (R) , R , LAS2 ,      ,   ,   ,   , RN ,   
2018, S4LA00115 , N00035487 , Rob Maness (R) , R , LAS2 ,      ,   ,   ,   , RN ,   
2018, S4LA00131 , N00036048 , Paul Hollis (R) , R , LAS1 ,      ,   ,   ,   , RN ,   
2018, S4LA00149 , N00036199 , Thomas Patrick Clements (R) , R , LAS1 ,      ,   ,   ,   , RN ,   
2018, S4MA00069 , N00000245 , John Kerry (D) , D , MAS2 ,      ,   ,   ,   , DN ,   
2018, S4MA00184 , N00035276 , Gabriel Gomez (R) , R , MAS2 ,      ,   ,   ,   , RN ,   
2018, S4MA00234 , N00031931 , Brian Herr (R) , R , MAS2 ,      ,   ,   ,   , RN ,   
2018, S4MA00242 , N00034889 , Frank Addivinola (R) , R , MAS2 ,      ,   ,   ,   , RN ,   
2018, S4MD00152 , N00026417 , E J Pipkin (R) , R , MD01 ,      ,   ,   ,   , RN ,   
2018, S4MD00160 , N00026755 , Earl Stewart Gordon (R) , R , MDS1 ,      ,   ,   ,   , RN ,   
2018, S4ME00071 , N00035660 , Shenna Bellows (D) , D , MES2 ,      ,   ,   ,   , DN ,   
2018, S4ME00089 , N00036049 , Erick Bennett (R) , R , MES2 ,      ,   ,   ,   , RN ,   
2018, S4MI00363 , N00035488 , Terri Lynn Land (R) , R , MIS1 ,      ,   ,   ,   , RN ,   
2018, S4MI00371 , N00034627 , Jim Fulner (L) , L , MIS1 ,      ,   ,   ,   , 3N ,   
2018, S4MN00023 , N00009916 , Ole Savior (R) , R , MNS1 ,      ,   ,   ,   , RN ,   
2018, S4MN00262 , N00004517 , Dean M Barkley (I) , I , MNS1 ,      ,   ,   ,   , 3N ,   
2018, S4MN00338 , N00034297 , Nikolay Bey (R) , R , MNS1 ,      ,   , Y , C , RL ,   
2018, S4MN00361 , N00035529 , Julianne Ortman (R) , R , MNS1 ,      ,   ,   ,   , RN ,   
2018, S4MT00092 , N00035315 , Champ Edmunds (R) , R , MTS2 ,      ,   ,   ,   , RN ,   
2018, S4MT00118 , N00035686 , John Walsh (D) , D , MTS2 ,      ,   ,   ,   , DN ,   
2018, S4MT00134 , N00036420 , Susan Cundiff (R) , R , MTS2 ,      ,   ,   ,   , RN ,   
2018, S4NC00105 , N00027083 , John Ross Hendrix (D) , D , NCS1 ,      ,   ,   ,   , DN ,   
2018, S4NC00147 , N00035371 , Greg Brannon (R) , R , NC02 ,      ,   ,   ,   , RN ,   
2018, S4NC00188 , N00035665 , Aaron O'Neal (R) , R , NCS1 ,      ,   ,   ,   , RN ,   
2018, S4NC00196 , N00035781 , Edward Kryn (R) , R , NCS1 ,      ,   ,   ,   , RN ,   
2018, S4NC00238 , N00036422 , Ernest Reeves (D) , D , NCS2 ,      ,   ,   ,   , DN ,   
2018, S4NE00082 , N00035494 , Bart McLeay (R) , R , NES2 ,      ,   ,   ,   , RN ,   
2018, S4NE00108 , N00034293 , David Christopher Holcomb (D) , D , NES2 ,      ,   ,   ,   , DN ,   
2018, S4NE00132 , N00035782 , Clifton Johnson (R) , R , NES2 ,      ,   ,   ,   , RN ,   
2018, S4NH00096 , N00035510 , Andy Martin (R) , R , NH02 ,      ,   ,   ,   , RL ,   
2018, S4NH00120 , N00031174 , Scott Brown (R) , R , NHS2 ,      ,   ,   ,   , RN ,   
2018, S4NJ00193 , N00035268 , Steve M Sweeney (D) , D , NJS2 ,      ,   ,   ,   , DN ,   
2018, S4NJ00250 , N00035498 , Stuart Meissner (3) , 3 , NJS2 ,      ,   ,   ,   , 3N ,   
2018, S4NJ00292 , N00036203 , Brian Goldberg (R) , R , NJS1 ,      ,   , Y , C , RL ,   
2018, S4NJ00300 , N00036425 , Jerry B Watson (R) , R , NJS1 ,      ,   , Y , C , RN ,   
2018, S4NJ00318 , N00036602 , Joe Baratelli (L) , L , NJS2 ,      ,   ,   ,   , 3N ,   
2018, S4NM00100 , N00036054 , Allen Weh (R) , R , NMS2 ,      ,   ,   ,   , RN ,   
2018, S4OK00133 , N00009704 , Brad R Carson (D) , D , OK02 ,      ,   ,   ,   , DN ,   
2018, S4OK00216 , N00035499 , Matt Silverstein (D) , D , OKS1 ,      ,   ,   ,   , DN ,   
2018, S4OK00265 , N00036426 , Eric McCray (R) , R , OKS1 ,      ,   ,   ,   , RN ,   
2018, S4OK00299 , N00036459 , Erick Wyatt (R) , R , OKS1 ,      ,   ,   ,   , RN ,   
2018, S4OK00307 , N00036468 , Connie Johnson (D) , D , OKS1 ,      ,   ,   ,   , DN ,   
2018, S4OK00364 , N00036608 , Andy Craig (R) , R , OKS1 ,      ,   ,   ,   , RN ,   
2018, S4OR00065 , N00026182 , Pavel Goberman (D) , D , ORS1 ,      ,   ,   ,   , DN ,   
2018, S4OR00164 , N00025630 , Karl King (U) , U , ORS1 ,      ,   ,   ,   , UN ,   
2018, S4OR00172 , N00033255 , Mark Callahan (R) , R , ORS2 ,      ,   ,   ,   , RN ,   
2018, S4PA00113 , N00026048 , Paul Delong (R) , R , PAS2 ,      ,   , Y , C , RN ,   
2018, S4PA00196 , N00026762 , Joseph John Vodvarka (R) , R , PAS2 ,      ,   , Y , C , RN ,   
2018, S4SC00232 , N00034703 , Brandon Armstrong (R) , R , PRES ,      ,   ,   ,   , RN ,   
2018, S4SC00281 , N00035670 , Nancy Mace (R) , R , SCS1 ,      ,   ,   ,   , RN ,   
2018, S4SC00331 , N00036207 , Dave Feliciano (R) , R , SCS1 ,      ,   ,   ,   , RN ,   
2018, S4SD00049 , N00035187 , Mike Rounds (R) , R , SDS2 , SDS2 ,   ,   , I , RI ,   
2018, S4SD00064 , N00035500 , Annette Bosworth (R) , R , SDS2 ,      ,   ,   ,   , RN ,   
2018, S4SD00114 , N00036691 , Clayton G Walker (I) , I , SDS2 ,      ,   ,   ,   , 3N ,   
2018, S4TN00310 , N00035671 , Danny Page (I) , I , TNS2 ,      ,   ,   ,   , 3N ,   
2018, S4TN00344 , N00031816 , Floyd Conover (R) , R , TNS2 ,      ,   ,   ,   , RN ,   
2018, S4TN00351 , N00036208 , Gordon Ball (D) , D , TNS2 ,      ,   ,   ,   , DN ,   
2018, S4TN00369 , N00036432 , Frank Christian Agnew (R) , R , TNS2 ,      ,   ,   ,   , RN ,   
2018, S4TN00492 , N00036440 , Joe B Wilmoth (I) , I , TNS2 ,      ,   ,   ,   , 3N ,   
2018, S4TX00425 , N00035281 , Eric Wyatt (R) , R , TXS1 ,      ,   ,   ,   , RN ,   
2018, S4TX00433 , N00035673 , Dwayne Stovall (R) , R , TXS1 ,      ,   ,   , C , RN ,   
2018, S4TX00490 , N00035789 , Reid Reasor (R) , R , TXS1 ,      ,   ,   ,   , RN ,   
2018, S4TX00516 , N00033916 , David Alameel (D) , D , TXS1 ,      ,   ,   ,   , DN ,   
2018, S4TX00524 , N00005918 , Steve Stockman (R) , R , TXS1 ,      ,   ,   ,   , RN ,   
2018, S4TX00581 , N00036441 , Mohammed Abbajebel Tahiro (3) , 3 , TXS1 ,      ,   ,   ,   , 3N ,   
2018, S4VA00148 , N00035503 , Shak Hill (R) , R , VA10 ,      ,   ,   ,   , RL ,   
2018, S4VA00155 , N00036064 , Ed Gillespie (R) , R , VAS2 ,      ,   ,   ,   , RN ,   
2018, S4VA00163 , N00036065 , Tony DeTora (R) , R , VAS2 ,      ,   ,   ,   , RN ,   
2018, S4WA00482 , N00027301 , Bradley Allen Klippert (R) , R , WAS1 ,      ,   ,   ,   , RN ,   
2018, S4WI00165 , N00036885 , Robert Gifford (3) , 3 , WIS2 ,      ,   ,   ,   , 3N ,   
2018, S4WV00084 , N00002213 , John R Raese (R) , R , WVS1 ,      ,   ,   ,   , RN ,   
2018, S4WV00183 , N00035674 , Natalie Tennant (D) , D , WVS2 ,      ,   ,   ,   , DN ,   
2018, S4WY00147 , N00036695 , Bryan Miller (R) , R , WYS2 ,      ,   ,   ,   , RN ,   
2018, S6AK00136 , N00039029 , Thomas Lamb (R) , R , AKS2 ,      ,   ,   ,   , RN ,   
2018, S6AK00151 , N00039370 , Margaret Stock (I) , I , AKS2 ,      ,   ,   ,   , 3N ,   
2018, S6AK00169 , N00039649 , Cean Stevens (L) , L , AKS2 ,      ,   ,   ,   , 3N ,   
2018, S6AK00177 , N00040107 , Edgar Blatchford (D) , D , AKS2 ,      ,   ,   ,   , DN ,   
2018, S6AL00302 , N00037156 , Ron Crumpton (D) , D , ALS2 ,      ,   ,   ,   , DN ,   
2018, S6AL00310 , N00038555 , Jonathan  McConnell (R) , R , ALS2 ,      ,   ,   ,   , RN ,   
2018, S6AL00336 , N00039031 , Marcus Bowman (R) , R , ALS2 ,      ,   ,   ,   , RN ,   
2018, S6AR00132 , N00038194 , Conner Eldridge (D) , D , ARS2 ,      ,   ,   ,   , DN ,   
2018, S6AZ00134 , N00027532 , Leonard Clark (D) , D , AZS1 ,      ,   ,   ,   , DN ,   
2018, S6AZ00217 , N00037230 , Alex Meluskey (R) , R , AZS1 ,      ,   ,   ,   , RN ,   
2018, S6AZ00225 , N00029260 , Ann Kirkpatrick (D) , D , AZ02 ,      ,   ,   , C , DW ,   
2018, S6AZ00233 , N00037492 , Kelli Ward (R) , R , AZS2 ,      ,   , Y , O , RL ,   
2018, S6AZ00241 , N00037493 , Joanne Lopez-Cervantez (I) , I , AZS1 ,      ,   ,   ,   , 3N ,   
2018, S6AZ00258 , N00038556 , Pat Quinn (3) , 3 , AZS1 ,      ,   ,   ,   , 3N ,   
2018, S6AZ00274 , N00039037 , Scott McBean (R) , R , AZS1 ,      ,   ,   ,   , RN ,   
2018, S6AZ00282 , N00037131 , Skip Maul (I) , I , AZS1 ,      ,   ,   ,   , 3N ,   
2018, S6AZ00290 , N00039651 , Axel Bello (D) , D , AZ09 ,      ,   ,   ,   , DN ,   
2018, S6AZ00308 , N00039985 , Frank Tamburri (L) , L , AZS1 ,      ,   ,   ,   , 3N ,   
2018, S6AZ00340 , N00006159 , Gary Swing (U) , U , AZ02 ,      ,   ,   ,   , UN ,   
2018, S6AZ00407 , N00040488 , Gene Scott (D) , D , AZS1 ,      ,   ,   ,   , DN ,   
2018, S6CA00477 , N00006887 , Timothy Charles Kalemkarian (R) , R , CAS2 ,      ,   , Y , C , RN ,   
2018, S6CA00600 , N00009226 , John Estrada (R) , R , CAS1 ,      ,   ,   ,   , RN ,   
2018, S6CA00626 , N00036918 , Rocky Chavez (R) , R , CA49 ,      ,   ,   , O , RL ,   
2018, S6CA00659 , N00037002 , Albert Howard (R) , R , CAS1 ,      ,   ,   ,   , RN ,   
2018, S6CA00675 , N00037157 , Tom Palzer (R) , R , CAS2 ,      ,   , Y , C , RL ,   
2018, S6CA00683 , N00037231 , Tom Del Beccaro (R) , R , CAS1 ,      ,   ,   ,   , RN ,   
2018, S6CA00691 , N00008274 , Loretta Sanchez (D) , D , CAS1 ,      ,   ,   ,   , DN ,   
2018, S6CA00717 , N00037434 , Jerry Laws (R) , R , CAS2 ,      ,   , Y , C , RL ,   
2018, S6CA00725 , N00030108 , Douglas S. Van Raam (R) , R , CA05 ,      ,   ,   , C , RN ,   
2018, S6CA00758 , N00038558 , Bob Larivee (R) , R , CAS1 ,      ,   ,   ,   , RN ,   
2018, S6CA00790 , N00039040 , Douglas Pierce (D) , D , CAS2 ,      ,   , Y , C , DL ,   
2018, S6CA00824 , N00039043 , Jarrell Williamson (R) , R , CAS1 ,      ,   ,   ,   , RN ,   
2018, S6CA00832 , N00034665 , Massie Munroe (D) , D , CAS1 ,      ,   ,   ,   , DN ,   
2018, S6CA00873 , N00039653 , Steve Stokes (D) , D , CAS2 ,      ,   , Y , C , DN ,   
2018, S6CA00923 , N00039916 , Karen Roseberry (R) , R , CAS1 ,      ,   ,   ,   , RN ,   
2018, S6CO00226 , N00036919 , Darryl Glenn (R) , R , CO05 ,      ,   ,   , C , RL ,   
2018, S6CO00234 , N00036920 , Charles Ehler (R) , R , COS1 ,      ,   ,   ,   , RN ,   
2018, S6CO00242 , N00037174 , Michael Kinlaw (R) , R , COS1 ,      ,   ,   ,   , RN ,   
2018, S6CO00259 , N00038395 , Tim Neville (R) , R , COS1 ,      ,   ,   ,   , RN ,   
2018, S6CO00275 , N00039045 , Robert Blaha (R) , R , COS1 ,      ,   ,   ,   , RN ,   
2018, S6CO00309 , N00039220 , Jack Graham (R) , R , COS1 ,      ,   ,   ,   , RN ,   
2018, S6CO00317 , N00039221 , Lily Williams (L) , L , COS1 ,      ,   ,   ,   , 3N ,   
2018, S6CO00325 , N00039469 , Jerry Natividad (R) , R , COS1 ,      ,   ,   ,   , RN ,   
2018, S6CO00333 , N00039655 , Erik Underwood (R) , R , COS1 ,      ,   ,   ,   , RN ,   
2018, S6CO00358 , N00039928 , Greg Bailey (3) , 3 , COS1 ,      ,   ,   ,   , 3N ,   
2018, S6CO00366 , N00040111 , Arn Menconi (D) , D , CO03 ,      ,   ,   , C , DL ,   
2018, S6CT05090 , N00037232 , August Wolf (R) , R , CTS2 ,      ,   ,   ,   , RN ,   
2018, S6CT05108 , N00039656 , Dan Carter (R) , R , CTS2 ,      ,   ,   ,   , RN ,   
2018, S6CT05116 , N00040292 , John R Price (I) , I , CTS2 ,      ,   ,   ,   , 3N ,   
2018, S6DE00131 , N00028769 , Christine O'Donnell (R) , R , DES2 ,      ,   ,   ,   , RN ,   
2018, S6FL00194 , N00002732 , Belinda Noah (R) , R , FLS2 ,      ,   ,   ,   , RN ,   
2018, S6FL00236 , N00028614 , William McBride (R) , R , FLS1 ,      ,   ,   ,   , RN ,   
2018, S6FL00277 , N00035791 , Lateresa Jones (I) , I , FLS1 ,      ,   , Y , C , 3N ,   
2018, S6FL00285 , N00036907 , Pam Keith (D) , D , FL18 ,      ,   ,   , C , DL ,   
2018, S6FL00301 , N00037398 , Augustus Sol Invictus (R) , R , FLS1 ,      ,   , Y , C , RN ,   
2018, S6FL00319 , N00033091 , Patrick Murphy (D) , D , FLS2 ,      ,   ,   ,   , DN ,   
2018, S6FL00335 , N00037494 , Todd Wilcox (R) , R , FLS2 ,      ,   ,   ,   , RN ,   
2018, S6FL00343 , N00037495 , Carlos Lopez-Cantera (R) , R , FLS2 ,      ,   ,   ,   , RN ,   
2018, S6FL00350 , N00035717 , David Jolly (R) , R , FL13 ,      ,   ,   ,   , RN ,   
2018, S6FL00368 , N00037496 , Walter Osborne (3) , 3 , FLS2 ,      ,   ,   ,   , 3N ,   
2018, S6FL00376 , N00028418 , Alan Grayson (D) , D , FL11 ,      ,   ,   , C , DL ,   
2018, S6FL00384 , N00037568 , Sean Guthrie (3) , 3 , FLS2 ,      ,   ,   ,   , 3N ,   
2018, S6FL00400 , N00038560 , Mary Elisabeth Godwin (R) , R , FLS2 ,      ,   ,   ,   , RN ,   
2018, S6FL00418 , N00038561 , Ernesto J. Rivera (R) , R , FLS2 ,      ,   ,   ,   , RN ,   
2018, S6FL00426 , N00039372 , Carlos Beruff (R) , R , FLS2 ,      ,   ,   ,   , RN ,   
2018, S6FL00434 , N00039470 , Anton Khoury (3) , 3 , FLS2 ,      ,   ,   ,   , 3N ,   
2018, S6FL00459 , N00039929 , Basil Dalack (R) , R , FLS2 ,      ,   ,   ,   , RN ,   
2018, S6FL00467 , N00040112 , Paul Stanton (L) , L , FLS2 ,      ,   ,   ,   , 3N ,   
2018, S6FL00483 , N00040114 , Jon Bradley Friend (3) , 3 , FLS2 ,      ,   ,   ,   , 3N ,   
2018, S6FL00491 , N00040152 , Reginald Luster (D) , D , FLS2 ,      ,   ,   ,   , DN ,   
2018, S6FL00517 , N00040207 , Steven Machat (I) , I , FLS2 ,      ,   ,   ,   , 3N ,   
2018, S6GA00200 , N00039473 , Jim Barksdale (D) , D , GAS2 ,      ,   ,   ,   , DN ,   
2018, S6HI00198 , N00028672 , Gerald L Coffee (R) , R , HIS2 ,      ,   ,   ,   , RN ,   
2018, S6HI00289 , N00040155 , Tutz Honeychurch (D) , D , HIS1 ,      ,   ,   ,   , DN ,   
2018, S6IA00140 , N00039658 , Patty Judge (D) , D , IAS1 ,      ,   ,   ,   , DN ,   
2018, S6IA00157 , N00039659 , Michael Luick-Thrams (3) , 3 , IAS1 ,      ,   ,   ,   , 3N ,   
2018, S6ID00013 , N00006286 , John Victor Evans (D) , D , IDS2 ,      ,   ,   ,   , DN ,   
2018, S6ID00104 , N00039660 , Raymond J Writz (3) , 3 , IDS2 ,      ,   ,   ,   , 3N ,   
2018, S6ID00112 , N00039661 , Jerry Sturgill (D) , D , IDS2 ,      ,   ,   ,   , DN ,   
2018, S6IL00185 , N00004766 , Robert Marshall (D) , D , IL06 ,      ,   ,   ,   , DN ,   
2018, S6IL00300 , N00037400 , Andrea Zopp (D) , D , ILS2 ,      ,   ,   ,   , DN ,   
2018, S6IL00318 , N00037429 , James P. Brown (I) , I , ILS2 ,      ,   ,   ,   , 3N ,   
2018, S6IL00334 , N00038562 , James Marter (R) , R , IL16 ,      ,   ,   , C , RL ,   
2018, S6IL00342 , N00035201 , Napoleon Harris (D) , D , ILS2 ,      ,   ,   ,   , DN ,   
